OrganisationID¬OrganisationCode¬OrganisationType¬SubType¬OrganisationStatus¬IsPimsManaged¬OrganisationName¬Address1¬Address2¬Address3¬City¬County¬Postcode¬Latitude¬Longitude
17936¬NAA¬Trust¬Independent¬Visible¬False¬Sk Health Ltd¬Suite 5-6, The Printworks¬Hey Road¬Ribble Valley Enterprise Park¬Clitheroe¬Lancashire¬BB7 9WB¬53.838493347167969¬-2.3980956077575684
17948¬NAM¬Trust¬Independent¬Visible¬True¬Probus Surgery Limited¬Probus Surgical Centre¬Tregony Road¬Probud¬Truro¬Cornwall¬TR2 4JZ¬50.290008544921875¬-4.9494762420654297
17950¬NCC¬Trust¬Independent¬Visible¬False¬Primary Provider Company Limited¬1 Carter Knowle Road¬¬¬Sheffield¬South Yorkshire¬S7 2DW¬53.352695465087891¬-1.4891586303710937
17952¬NCL¬Trust¬Independent¬Visible¬True¬Express Diagnostics¬6 Research Way¬Tamar Science Park¬Derriford¬Plymouth¬Devon¬PL6 8BU¬50.416194915771484¬-4.1112546920776367
17954¬NCR¬Trust¬Independent¬Visible¬True¬Isight¬Drayton House¬2 Lulworth Road¬¬Southport¬¬PR8 2AT¬53.638885498046875¬-3.0178482532501221
17961¬NCW¬Trust¬Independent¬Visible¬False¬Sutton Medical Consulting Centre¬Ashfurlong Health Centre¬233 Tamworth Road¬¬Sutton Coldfield¬West Midlands¬B75 6DX¬52.57696533203125¬-1.8081067800521851
17963¬NDA¬Trust¬Independent¬Visible¬True¬Virgin Care Services Ltd¬Lynton House¬7-12 Tavistock Square¬¬London¬¬WC1H 9LT¬51.524684906005859¬-0.12893277406692505
18018¬NDJ¬Trust¬Independent¬Visible¬True¬First Community Health and Care Cic¬2nd Floor, Forum House¬41-51 Brighton Road¬¬Redhill¬Surrey¬RH1 6YS¬51.234882354736328¬-0.17079567909240723
18036¬NJJ¬Trust¬Independent¬Visible¬False¬Psicon Limited¬70 New Dover Road¬¬¬Canterbury¬Kent¬CT1 3EQ¬51.268539428710938¬1.0935944318771362
18038¬NL4¬Trust¬Independent¬Visible¬True¬Huddersfield Medical Services Ltd¬Oaklands Health Centre¬Huddersfield Road¬Holmfirth¬Huddersfield¬West Yorkshire¬HD9 3TP¬53.576507568359375¬-1.7854938507080078
18041¬NL8¬Trust¬Independent¬Visible¬True¬Locala Community Partnerships¬Beckside Court¬286 Bradford Road¬¬Batley¬West Yorkshire¬WF17 5PW¬53.710044860839844¬-1.6272543668746948
18081¬NLL¬Trust¬Independent¬Visible¬True¬Peninsula Community Health C.I.C¬Sedgemoor Centre¬Priory Road¬¬St. Austell¬Cornwall¬PL25 5AS¬50.339698791503906¬-4.795133113861084
18100¬NLT¬Trust¬Independent¬Visible¬True¬North Somerset Community Partnership Community Interest Company¬Castlewood¬Tickenham Road¬¬Clevedon¬Avon¬BS21 9AX¬51.439350128173828¬-2.8588521480560303
18120¬NLW¬Trust¬Independent¬Visible¬True¬Bristol Community Health¬South Plaza¬Marlborough Street¬¬Bristol¬Avon¬BS1 3NX¬51.459877014160156¬-2.5929524898529053
18122¬NLY¬Trust¬Independent¬Visible¬True¬Care and Support Partnership¬SEQOL HQ (SEQOL is a trading name of Care and Support Partnership)¬- North Swindon District Centre¬Thamesdown Drive¬Swindon¬Wiltshire¬SN25 4AN¬51.596092224121094¬-1.807931661605835
18131¬NMG¬Trust¬Independent¬Visible¬True¬Connect Physical Health¬Referral Management Centre¬35 Apex Business Village¬Annitsford¬Cramlington¬Northumberland¬NE23 7BF¬55.063362121582031¬-1.581913948059082
18133¬NMJ¬Trust¬Independent¬Visible¬True¬Cygnet Health Care Limited¬Cygnet Hospital¬Godden Green¬¬Sevenoaks¬Kent¬TN15 0JR¬51.271110534667969¬0.22919522225856781
18134¬NMM¬Trust¬Independent¬Visible¬False¬Hospital Of St John and St Elizabeth¬60 Grove End Road¬¬¬London¬Greater London¬NW8 9NH¬51.532623291015625¬-0.17618714272975922
18136¬NMN¬Trust¬Independent¬Visible¬False¬Peninsula Health Llp¬Candy Park¬Old Hall Road¬¬Wirral¬Merseyside¬CH62 3PE¬53.330043792724609¬-2.97294020652771
18137¬NMP¬Trust¬Independent¬Visible¬False¬Bridgewater Hospital (Manchester) Ltd¬120 Princess Road¬¬¬Manchester¬Greater Manchester¬M15 5AT¬53.459598541259766¬-2.2469439506530762
18139¬NMQ¬Trust¬Independent¬Visible¬False¬Making Space¬46 Allen Street¬¬¬Warrington¬Cheshire¬WA2 7JB¬53.391838073730469¬-2.598416805267334
18140¬NMT¬Trust¬Independent¬Visible¬False¬The Charlotte Straker Hospital Project Trust¬Cookson Close¬¬¬Corbridge¬Northumberland¬NE45 5HB¬54.976909637451172¬-2.0202643871307373
18141¬NMV¬Trust¬Independent¬Visible¬True¬Partnerships In Care Ltd¬Unit 2 Imperial Place¬Maxwell Road¬¬Borehamwood¬Hertfordshire¬WD6 1JN¬51.658107757568359¬-0.26802098751068115
18161¬NMW¬Trust¬Independent¬Visible¬False¬Abbey Sefton Hospital (University Hospital Aintree)¬Fazakerley Hospital¬Lower Lane¬¬Liverpool¬Merseyside¬L9 7AL¬53.467876434326172¬-2.9354164600372314
18163¬NN3¬Trust¬Independent¬Visible¬False¬First Trust Hospital¬D'Urton Lane¬Broughton¬¬Preston¬Lancashire¬PR3 5LD¬53.802875518798828¬-2.7135803699493408
18164¬NN4¬Trust¬Independent¬Visible¬False¬Tyneside Surgical Services Ltd¬The North East NHS Surgery Centre¬Queen Elizabeth Hospital¬¬Gateshead¬Tyne and Wear¬NE9 6SX¬54.938449859619141¬-1.5816491842269897
18169¬NNF¬Trust¬Independent¬Visible¬True¬City Health Care Partnership Cic¬City Health Care Partnership CIC¬2 earls Court¬Henry Boot way¬Hull¬¬HU4 7DY¬53.723487854003906¬-0.41316565871238708
18171¬NNH¬Trust¬Independent¬Visible¬False¬Optegra UK¬11-13 Frederick Sanger Road¬Surrey Research Park¬¬Guildford¬Surrey¬GU2 7YD¬51.240077972412109¬-0.61469680070877075
18172¬NNV¬Trust¬Independent¬Visible¬False¬Your Healthcare¬Hollyfield House¬22 Hollyfield Road¬¬Surbiton¬Surrey¬KT5 9AL¬51.386020660400391¬-0.29412198066711426
18209¬NNW¬Trust¬Independent¬Visible¬False¬Navas¬3 Holywell Way¬Longthorpe¬¬Peterborough¬Cambridgeshire¬PE3 6SS¬52.569244384765625¬-0.28841522336006165
18221¬NP4¬Trust¬Independent¬Visible¬False¬Healthcare Location¬6 Glinton Road¬Helpston¬¬Peterborough¬Cambridgeshire¬PE6 7DQ¬52.635597229003906¬-0.33902722597122192
18223¬NPE¬Trust¬Independent¬Visible¬True¬The Retreat Hospital¬107 Heslington Road¬¬¬York¬North Yorkshire¬YO10 5BN¬53.950553894042969¬-1.0643759965896606
18225¬NPF¬Trust¬Independent¬Visible¬False¬The Industrial Diagnostics Company [HQ]¬Atherstone House¬The Sidings, Merry Lees Ind Estate¬Merrylees Road¬Leicester¬Leicestershire¬LE9 9FE¬52.648826599121094¬-1.3096774816513062
18227¬NPG¬Trust¬Independent¬Visible¬True¬Spamedica¬¬Citygate Central¬Blantyre Street¬Castlefield¬¬M15 4SQ¬53.472156524658203¬-2.2590689659118652
18229¬NPH¬Trust¬Independent¬Visible¬True¬Milton Keynes Urgent Care Services Cic HQ¬Milton Keynes General Hospital¬Standing Way¬Eaglestone¬Milton Keynes¬Buckinghamshire¬MK6 5NG¬52.024669647216797¬-0.73925435543060303
18231¬NPJ¬Trust¬Independent¬Visible¬True¬South Norfolk Healthcare Cic¬First Floor¬The Windmill Surgery¬London Road¬Wymondham¬Norfolk¬NR18 0AF¬52.567642211914063¬1.113431453704834
18233¬NPK¬Trust¬Independent¬Visible¬False¬North Norfolk Healthcare Cic Ltd¬The Administration Block¬1st Floor, Kelling Hospital¬High Kelling¬Holt¬Norfolk¬NR25 6QA¬52.913814544677734¬1.1159050464630127
18235¬NPL¬Trust¬Independent¬Visible¬False¬Esteve Teijin¬Field Fisher Waterhouse¬Emperor House¬35 Vine Street¬London¬Greater London¬EC3N 2PX¬51.511264801025391¬-7.7601335942745209E-2
18237¬NPN¬Trust¬Independent¬Visible¬False¬Assura Liverpool Llp¬6400 Daresbury Park¬Daresbury¬¬Warrington¬Cheshire¬WA4 4GE¬53.331382751464844¬-2.6426177024841309
18247¬NPQ¬Trust¬Independent¬Visible¬False¬Urgent Care 24¬Unit 3&4¬Tapton Way¬Wavertree Business Village¬Liverpool¬Merseyside¬L13 1DA¬53.405933380126953¬-2.9250314235687256
18250¬NPR¬Trust¬Independent¬Visible¬False¬About Health¬Telemedic House¬10 Billetfield¬¬Taunton¬Somerset¬TA1 3NN¬51.012897491455078¬-3.1004137992858887
18263¬NPV¬Trust¬Independent¬Visible¬False¬Hillingdon Health Limited¬Unit 3, Trinity Court¬Brunel Road¬Totton¬Southampton¬Hampshire¬SO40 3WX¬50.932476043701172¬-1.4990329742431641
18266¬NPW¬Trust¬Independent¬Visible¬False¬Gryphon Health Llp¬Unit 3, Trinity Court¬Brunel Road¬Totton¬Southampton¬Hampshire¬SO40 3WX¬50.932476043701172¬-1.4990329742431641
18269¬NQ1¬Trust¬Independent¬Visible¬True¬Anglian Community Enterprise Community Interest Company (ACE CIC)¬Kennedy House¬Kennedy Way¬¬Clacton-on-Sea¬Essex¬CO15 4AB¬51.803562164306641¬1.1663804054260254
18273¬NQ2¬Trust¬Independent¬Visible¬False¬Sudbury Healthcare Partnership Limited¬Hardwicke House Group Practice¬Meadow Lane¬¬Sudbury¬Suffolk¬CO10 2TD¬52.035762786865234¬0.7292594313621521
18275¬NQ3¬Trust¬Independent¬Visible¬False¬North East Orthopaedic and Sports Injury Surgery Ltd¬1 Bemersyde Drive¬Jesmond¬¬Newcastle Upon Tyne¬Tyne and Wear¬NE2 2HL¬54.996936798095703¬-1.6044881343841553
18278¬NQ4¬Trust¬Independent¬Visible¬False¬St George Healthcare Group¬St. Marys Hospital¬Floyd Drive¬¬Warrington¬Cheshire¬WA2 8DB¬53.406257629394531¬-2.5910983085632324
18280¬NQ5¬Trust¬Independent¬Visible¬False¬Brook Young People¬50 Featherstone Street¬¬¬London¬Greater London¬EC1Y 8RT¬51.524055480957031¬-9.0036593377590179E-2
18284¬NQ6¬Trust¬Independent¬Visible¬True¬Exeter Medical Ltd¬Silverdown Office Park¬Fair Oak Close, Clyst Honiton¬¬Exeter¬Devon¬EX5 2UX¬50.728977203369141¬-3.4111337661743164
18286¬NQ7¬Trust¬Independent¬Visible¬True¬Medway Community Healthcare¬Unit 5, Ambley Green¬Gillingham Business Park¬¬Gillingham¬Kent¬ME8 0NJ¬51.363861083984375¬0.57417529821395874
18288¬NQ9¬Trust¬Independent¬Visible¬False¬Brookdale Healthcare Ltd (T/A Brookdale Care)¬14 Parkway¬¬¬Welwyn Garden City¬Hertfordshire¬AL8 6HG¬51.802890777587891¬-0.20881259441375732
18290¬NQA¬Trust¬Independent¬Visible¬True¬Central Essex Community Services¬Corporate Offices¬St. Peter's Hospital¬Spital Road¬Maldon¬Essex¬CM9 6EG¬51.729515075683594¬0.67166149616241455
18292¬NQC¬Trust¬Independent¬Visible¬False¬Central London Osteopathy¬325-327 Old Street¬¬¬London¬Greater London¬EC1V 9LE¬51.526611328125¬-8.1279866397380829E-2
18296¬NQH¬Trust¬Independent¬Visible¬False¬Novus Health Ltd¬Kings Medical Centre¬King Edward Street¬¬Normanton¬West Yorkshire¬WF6 2AZ¬53.700233459472656¬-1.4198306798934937
