OrganisationId¬WeekDay¬Times¬IsOpen¬OpeningTimeType¬AdditionalOpeningDate
1186¬Monday¬09:30-13:00¬True¬General¬
1186¬Monday¬13:30-17:30¬True¬General¬
1186¬Tuesday¬09:30-13:00¬True¬General¬
1186¬Tuesday¬13:30-17:30¬True¬General¬
1186¬Wednesday¬09:00-18:00¬True¬General¬
1186¬Thursday¬09:30-17:30¬True¬General¬
1186¬Friday¬09:00-13:30¬True¬General¬
1186¬Friday¬14:30-18:00¬True¬General¬
1910¬Monday¬08:30-13:00¬True¬General¬
1910¬Monday¬14:00-19:00¬True¬General¬
1910¬Tuesday¬08:30-13:00¬True¬General¬
1910¬Tuesday¬14:00-19:00¬True¬General¬
1910¬Wednesday¬08:30-13:00¬True¬General¬
1910¬Wednesday¬14:00-19:00¬True¬General¬
1910¬Thursday¬08:30-13:00¬True¬General¬
1910¬Thursday¬14:00-19:00¬True¬General¬
1910¬Friday¬08:30-13:00¬True¬General¬
1910¬Friday¬14:00-19:00¬True¬General¬
1910¬Saturday¬08:30-17:00¬True¬General¬
13043¬Sunday¬09:00-19:00¬True¬General¬
13043¬Monday¬07:30-22:30¬True¬General¬
13043¬Tuesday¬07:30-22:30¬True¬General¬
13043¬Wednesday¬07:30-22:30¬True¬General¬
13043¬Thursday¬07:30-22:30¬True¬General¬
13043¬Friday¬07:30-22:30¬True¬General¬
13043¬Saturday¬07:30-22:30¬True¬General¬
13046¬Sunday¬10:00-16:00¬True¬General¬
13046¬Monday¬08:00-23:00¬True¬General¬
13046¬Tuesday¬07:00-23:00¬True¬General¬
13046¬Wednesday¬07:00-23:00¬True¬General¬
13046¬Thursday¬07:00-23:00¬True¬General¬
13046¬Friday¬07:00-23:00¬True¬General¬
13046¬Saturday¬07:00-22:00¬True¬General¬
13048¬Monday¬08:30-17:00¬True¬General¬
13048¬Tuesday¬08:30-17:00¬True¬General¬
13048¬Wednesday¬08:30-17:00¬True¬General¬
13048¬Thursday¬08:30-17:00¬True¬General¬
13048¬Friday¬08:30-17:00¬True¬General¬
13048¬Saturday¬09:00-12:00¬True¬General¬
13049¬Sunday¬10:00-18:00¬True¬General¬
13049¬Monday¬07:00-22:00¬True¬General¬
13049¬Tuesday¬07:00-22:00¬True¬General¬
13049¬Wednesday¬07:00-22:00¬True¬General¬
13049¬Thursday¬07:00-22:00¬True¬General¬
13049¬Friday¬07:00-23:00¬True¬General¬
13049¬Saturday¬07:00-23:00¬True¬General¬
13050¬Sunday¬10:00-17:00¬True¬General¬
13050¬Monday¬07:00-22:30¬True¬General¬
13050¬Tuesday¬07:00-22:30¬True¬General¬
13050¬Wednesday¬07:00-22:30¬True¬General¬
13050¬Thursday¬07:00-22:30¬True¬General¬
13050¬Friday¬07:00-22:30¬True¬General¬
13050¬Saturday¬07:00-22:30¬True¬General¬
13052¬Monday¬09:00-17:30¬True¬General¬
13052¬Tuesday¬09:00-17:30¬True¬General¬
13052¬Wednesday¬09:00-17:30¬True¬General¬
13052¬Thursday¬09:00-17:30¬True¬General¬
13052¬Friday¬09:00-17:30¬True¬General¬
13054¬Sunday¬10:00-20:00¬True¬General¬
13054¬Monday¬07:00-22:00¬True¬General¬
13054¬Tuesday¬07:00-22:00¬True¬General¬
13054¬Wednesday¬07:00-22:00¬True¬General¬
13054¬Thursday¬07:00-22:00¬True¬General¬
13054¬Friday¬07:00-22:00¬True¬General¬
13054¬Saturday¬07:00-22:00¬True¬General¬
13062¬Sunday¬10:00-20:00¬True¬General¬
13062¬Monday¬07:00-22:00¬True¬General¬
13062¬Tuesday¬07:00-22:00¬True¬General¬
13062¬Wednesday¬07:00-22:00¬True¬General¬
13062¬Thursday¬07:00-22:00¬True¬General¬
13062¬Friday¬07:00-22:00¬True¬General¬
13062¬Saturday¬07:00-22:00¬True¬General¬
13063¬Sunday¬10:00-16:00¬True¬General¬
13063¬Monday¬07:00-22:00¬True¬General¬
13063¬Tuesday¬06:00-22:00¬True¬General¬
13063¬Wednesday¬06:00-22:00¬True¬General¬
13063¬Thursday¬06:00-22:00¬True¬General¬
13063¬Friday¬06:00-22:00¬True¬General¬
13063¬Saturday¬06:00-21:00¬True¬General¬
13063¬¬09:00-18:00¬True¬Additional¬Apr 18 2014
13063¬¬09:00-18:00¬True¬Additional¬Apr 21 2014
13063¬¬09:00-18:00¬True¬Additional¬May  5 2014
